pid,face_id,version,trust_rating,emotion_rating,fem_choice,femininity_full,masc_choice,masculinity_full,export_timestamp,data_source
test_003,face_21,both,5,3,both,5,right,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_003,face_21,left,8,6,both,5,right,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_003,face_21,right,1,6,both,5,right,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_003,face_22,both,8,1,neither,2,right,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_003,face_22,left,3,8,neither,2,right,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_003,face_22,right,4,6,neither,2,right,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_003,face_23,both,1,6,left,9,both,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_003,face_23,left,1,7,left,9,both,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_003,face_23,right,9,8,left,9,both,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_003,face_24,both,6,4,both,4,both,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_003,face_24,left,9,3,both,4,both,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_003,face_24,right,6,3,both,4,both,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_003,face_25,both,8,3,neither,4,left,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_003,face_25,left,9,2,neither,4,left,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_003,face_25,right,4,7,neither,4,left,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_003,face_26,both,9,9,left,2,left,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_003,face_26,left,2,5,left,2,left,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_003,face_26,right,8,1,left,2,left,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_003,face_27,both,1,8,both,6,right,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_003,face_27,left,8,1,both,6,right,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_003,face_27,right,4,2,both,6,right,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_003,face_28,both,1,9,left,9,right,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_003,face_28,left,2,9,left,9,right,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_003,face_28,right,9,6,left,9,right,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_003,face_29,both,2,1,left,9,right,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_003,face_29,left,1,6,left,9,right,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_003,face_29,right,9,7,left,9,right,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_003,face_30,both,5,7,neither,5,neither,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_003,face_30,left,6,9,neither,5,neither,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_003,face_30,right,7,6,neither,5,neither,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_003,face_31,both,3,6,both,2,left,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_003,face_31,left,6,7,both,2,left,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_003,face_31,right,7,2,both,2,left,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_003,face_32,both,7,4,left,4,right,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_003,face_32,left,9,9,left,4,right,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_003,face_32,right,4,8,left,4,right,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_003,face_33,both,4,9,neither,1,both,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_003,face_33,left,7,9,neither,1,both,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_003,face_33,right,2,1,neither,1,both,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_003,face_34,both,7,4,neither,7,left,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_003,face_34,left,9,1,neither,7,left,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_003,face_34,right,4,7,neither,7,left,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_003,face_35,both,7,8,both,5,right,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_003,face_35,left,5,9,both,5,right,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_003,face_35,right,4,6,both,5,right,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_1,both,5,6,neither,7,neither,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_1,left,3,6,neither,7,neither,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_1,right,5,5,neither,7,neither,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_2,both,1,3,left,2,right,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_2,left,5,3,left,2,right,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_2,right,3,7,left,2,right,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_3,both,8,9,both,2,left,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_3,left,4,1,both,2,left,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_3,right,1,6,both,2,left,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_4,both,1,2,both,2,both,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_4,left,1,8,both,2,both,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_4,right,9,4,both,2,both,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_5,both,8,7,right,6,neither,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_5,left,5,7,right,6,neither,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_5,right,4,5,right,6,neither,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_6,both,2,6,both,3,neither,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_6,left,9,7,both,3,neither,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_6,right,8,5,both,3,neither,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_7,both,5,7,both,7,both,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_7,left,6,1,both,7,both,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_7,right,3,4,both,7,both,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_8,both,3,2,both,9,both,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_8,left,1,8,both,9,both,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_8,right,7,7,both,9,both,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_9,both,5,5,both,6,right,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_9,left,7,2,both,6,right,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_9,right,8,7,both,6,right,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_10,both,2,8,neither,1,neither,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_10,left,2,3,neither,1,neither,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_10,right,1,3,neither,1,neither,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_11,both,8,4,left,3,neither,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_11,left,7,9,left,3,neither,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_11,right,5,1,left,3,neither,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_12,both,6,1,right,4,neither,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_12,left,5,8,right,4,neither,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_12,right,8,9,right,4,neither,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_13,both,6,8,both,7,right,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_13,left,4,2,both,7,right,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_13,right,9,6,both,7,right,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_14,both,4,1,neither,1,left,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_14,left,5,1,neither,1,left,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_14,right,3,6,neither,1,left,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_15,both,5,5,left,6,both,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_15,left,5,8,left,6,both,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_15,right,4,8,left,6,both,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_16,both,9,9,both,1,neither,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_16,left,7,4,both,1,neither,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_16,right,2,3,both,1,neither,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_17,both,1,1,both,5,right,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_17,left,4,8,both,5,right,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_17,right,3,8,both,5,right,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_18,both,3,5,right,2,neither,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_18,left,8,9,right,2,neither,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_18,right,7,5,right,2,neither,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_19,both,2,6,right,1,right,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_19,left,6,6,right,1,right,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_19,right,2,7,right,1,right,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_20,both,3,4,left,2,neither,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_20,left,7,1,left,2,neither,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_20,right,4,5,left,2,neither,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_21,both,8,3,left,1,left,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_21,left,5,8,left,1,left,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_21,right,5,4,left,1,left,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_22,both,1,5,left,9,right,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_22,left,8,4,left,9,right,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_22,right,1,4,left,9,right,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_23,both,6,1,right,2,both,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_23,left,3,1,right,2,both,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_23,right,9,4,right,2,both,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_24,both,3,6,neither,8,both,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_24,left,3,1,neither,8,both,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_24,right,6,6,neither,8,both,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_25,both,7,1,neither,6,right,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_25,left,7,3,neither,6,right,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_25,right,2,2,neither,6,right,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_26,both,6,9,neither,3,right,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_26,left,1,4,neither,3,right,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_26,right,9,8,neither,3,right,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_27,both,8,3,neither,7,neither,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_27,left,5,1,neither,7,neither,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_27,right,9,5,neither,7,neither,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_28,both,9,2,neither,9,left,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_28,left,2,4,neither,9,left,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_28,right,8,1,neither,9,left,4,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_29,both,7,7,both,5,right,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_29,left,5,7,both,5,right,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_29,right,4,4,both,5,right,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_30,both,6,5,both,7,both,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_30,left,8,6,both,7,both,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_30,right,8,8,both,7,both,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_31,both,7,6,right,1,left,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_31,left,8,1,right,1,left,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_31,right,5,3,right,1,left,3,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_32,both,4,9,right,8,left,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_32,left,5,4,right,8,left,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_32,right,1,6,right,8,left,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_33,both,5,1,left,8,both,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_33,left,5,7,left,8,both,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_33,right,1,4,left,8,both,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_34,both,6,4,right,2,neither,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_34,left,8,6,right,2,neither,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_34,right,9,6,right,2,neither,7,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_35,both,9,9,right,6,right,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_35,left,6,9,right,6,right,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_004,face_35,right,4,1,right,6,right,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_005,face_1,both,5,8,right,5,left,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_005,face_1,left,2,1,right,5,left,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_005,face_1,right,3,6,right,5,left,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_005,face_2,both,1,3,neither,8,both,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_005,face_2,left,2,8,neither,8,both,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_005,face_2,right,6,8,neither,8,both,9,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_005,face_3,both,8,4,left,7,left,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_005,face_3,left,8,3,left,7,left,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_005,face_3,right,2,8,left,7,left,2,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_005,face_4,both,1,1,left,1,left,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_005,face_4,left,9,5,left,1,left,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_005,face_4,right,9,2,left,1,left,1,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_005,face_5,both,6,2,neither,2,left,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_005,face_5,left,8,9,neither,2,left,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_005,face_5,right,8,6,neither,2,left,8,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_005,face_6,both,1,1,left,9,left,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_005,face_6,left,5,1,left,9,left,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_005,face_6,right,5,1,left,9,left,6,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_005,face_7,both,5,2,left,7,right,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_005,face_7,left,4,6,left,7,right,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
test_005,face_7,right,6,4,left,7,right,5,2025-09-14T08:14:01.049419,Face Perception Study Dashboard
